id,pantun,quality,reason,avg_syllables,rhyme_type,line_count
130,"Sedangkan angsa di rumpun jambu,
Eloknya cuaca mendungoun sirna;
Memandaikan bangsa budayakan ilmu,
Budayakan membaca mencari makna.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",11.0,ABAB,4
131,"Terbang gagak angin menyongsong,
Sedangkan angsa di rumpun jambu;
Usah berlagak bagaikan tong kosong,
Memandaikan bangsa budayakan ilmu.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
132,"Di tebing tebat rerama merata,
Terbang gagak angin menyongsong;
Andai berdebat hujah berfakta,
Usah berlagak bagaikan tong kosong.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
133,"Disinar mentari hembusan bayu,
Di hutan ijuk tumbuh meranti;
Merata dicari tiadalah ketemu,
Hati kupujuk sabar menanti.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.75,ABAB,4
134,"Tumbuh di perdu pohon bidara,
Disinar mentari hembusan bayu;
Merimbun rindu si wajah jelita,
Merata dicari tiadalah ketemu.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",11.0,ABAB,4
135,"Bunga melati si bunga selasih,
Tumbuh di perdu pohon bidara;
Berbunga hati semerbak kasih,
Merimbun rindu si wajah jelita.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
136,"Elak tersasul langkah nan sumbang,
Menjadi igauan khazanah warisan.
Pendekar bacul berlagak garang,
Menjadi tatapan hilang kewarasan.",Moderate,No nature elements,10.75,ABAB,4
137,"Irama gendang tertibnya paluan,
Elak tersasul langkah nan sumbang;
Memukul orang yang tidak.melawan,
Pendekar bacul berlagak garang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
138,"Gerak yang segar tepuknya meriah,
Irama gendang tertibnya paluan;
Zalim dan liar angkuhnya menyerlah,
Memukul orang yang tidak melawan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
139,"Teratur langkah senyum.menawan,
Geraknya segar tepuk meriah;
Sikap dan tingkah bagaikan haiwan,
Zalim dan liar angkuhnya menyerlah",Moderate,Word count per line is not in the range of 4-5,9.75,ABAB,4
140,"Cantik selendang dihias kerongsang,
Teratur langkah senyum menawan;
Adabnya hilang kasihnya gersang,
Sikap dan tingkah bagaikan haiwan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
141,"Hebat menari memikat hati,
Cantik selendang dihias kerongsang;
Maruah diri menjadi pengganti,
Adabnya hilang kasihnya gersang.",Moderate,No nature elements,10.0,ABAB,4
142,"Baju celoreng menjadi bualan,
Hebat menari memikat hati;
Mi goreng tumpah ke jalan,
Maruah diri menjadi pengganti.",Moderate,No nature elements,9.5,ABAB,4
143,"Andainya jemu alihkan pandangan,
Biarpun tunggul mata selesa;
Tradisi ilmu memacu perubahan,
Budaya unggul peradaban bangsa.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.75,ABAB,4
144,"Mata berkaca pandang tak jemu,
Andainya jemu alihkan pandangan;
Budaya membaca tradisi ilmu,
Tradisi ilmu memacu perubahan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",11.0,ABAB,4
145,"Agas mengetip di selut paya,
Mata berkaca pandang tak jemu;
Buku dititip membangun budaya,
Budaya membaca tradisi ilmu.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
146,"Hamparan padi jangkauan mata,
Agas mengetip di selut paya;
Setitis budi selautan pahala,
Buku dititip membangun budaya.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
147,"Saling selisih daunan padi,
Hamparan padi jangkauan mata;
Terima kasih rumpunan keladi,
Setitis budi selautan pahala.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
148,"Melepas penat di bendang seharian,
Padi merimbun girangnya kepalang,
Bermandi keringat dalam kedinginan,
Menitislah embun Subuh menjelang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",11.25,ABAB,4
149,"Duduk di pangkin mereda lelahan,
Melepas penat di bendang seharian;
Malam pengantin dalam.imbauan,
Bermandi keringat dalam kedinginan.",Moderate,Word count per line is not in the range of 4-5; No nature elements,10.75,ABAB,4
150,"Melangkah rangtua berlenggang pulang,
Duduk di pangkin mereda lelahan;
Gelora di jiwa membuak bertandang,
Malam pengantin dalam imbauan.",Moderate,No nature elements,10.25,ABAB,4
151,"Lembayung petang kian menggelap,
Melangkah rangtua berlenggang pulang;
Tertiarap terlentang tak kunjung lelap,
Gelora di jiwa membuak bertandang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
152,"Hujung permatang kerbau tenggala,
Lembayung petang kian menggelap;
Terbaring di ranjang gelisah menggila,
Tertiarap terlentang tak kunjung lelap.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
153,"Bendang terhampar tampak berbalam,
Hujung permatang kerbau tenggala;
Pendayung terdampar di gelita malam,
Terbaring di ranjang gelisah menggila.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",11.0,ABAB,4
154,"Indah lembayung duduk melangut,
Bendang terhampar tampak berbalam;
Ingin mendayung sampannya hanyut,
Pendayung terdampar di gelita malam.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
155,"Lalang nan disulam sarang tempua,
Di pelepah kelapa hujung-hujungan;
Kalangan talam yang bermuka-muka,
Maruah bangsa barangan jualan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
156,"Di celahan banir tumbuhlah lalang,
Lalang nan disulam sarang tempua;
Dicela yang benar yang salah dijulang,
Kalangan talam yang bermuka-muka.",Moderate,Word count per line is not in the range of 4-5,11.0,ABAB,4
157,"Dahan sekah luruhlah dedaunan,
Di celahan banir tumbuhlah lalang;
Bagai melukah di sempit pergentingan,
Dicela yang benar yang salah dijulang.",Moderate,Word count per line is not in the range of 4-5,11.25,ABAB,4
158,"Gugur ke tanah bangkit berkejaran,
Dahan sekah luruhlah dedaunan;
Merebak fitnah mengambil kesempatan,
Bagai melukah di sempit pergentingan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",11.25,ABAB,4
159,"Kian cempera ranting dahan direngkuh,
Gugur ke tanah bangkit berkejaran;
Elit penguasa nan berdebat angkuh,
Merebak fitnah mengambil kesempatan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",11.25,ABAB,4
160,"Gema suaranya sambut-menyambut,
Kian cempera ranting dahan direngkuh;
Semakin bertanya semakin serabut,
Elit penguasa nan berdebat angkuh.",Moderate,Word count per line is not in the range of 4-5,11.0,ABAB,4
161,"Bergayut merata sahutan bergema,
Gema suaranya sambut-menyambut;
Rakyat jelata nan terpinga-pinga,
Semakin bertanya semakin serabut.",Moderate,Word count per line is not in the range of 4-5,11.25,ABAB,4
162,"Guruh berdentum beruk cempera,
Bergayut merata sahutan bergema;
Titah adendum semua bersuara,
Rakyat jelata nan terpinga-pinga,",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.75,ABAB,4
163,"Rori jala berkuah banjir,
Telor rebus dan teh tarik;
Elok selera belum berakhir,
Jalan terus usahlah serik.",Moderate,No nature elements,8.75,ABAB,4
164,"Enam karipap berkuah kari,
Telor dadar sedikit sayuran;
Hidangan sedap kita syukuri,
Hidup segar anugerah Tuhan.",Moderate,No nature elements,9.75,ABAB,4
165,"Antiknya kolah pusaka warisan,
Dikumpul tayar hiasan tergesa;
Digoda mengalah diduga bertahan;
Tewas empayar mundurlah bangsa.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.75,ABAB,4
166,"Dibasuhlah tangga air sekolah,
Antiknya kolah pusaka warisan;
Orang ketiga ramah memcelah,
Digoda mengalah diduga bertahan.",Moderate,No nature elements,10.75,ABAB,4
167,"Dibuka tingkap jiran mengerling,
Dibasuhlah tangga air sekolah;
Raga didakap hati terasing,
Orang ketiga ramah mencelah.",Moderate,No nature elements,10.0,ABAB,4
168,"Halaman beraih dijemurlah kain,
Dibuka tingkap jiran menjeling;
Cinta kasih ke orang yang lain,
Raga didakap hati terasing.",Moderate,Word count per line is not in the range of 4-5,9.75,ABAB,4
169,"Lelah memgemas selesai kenduri,
Halaman bersih dijemurlah kain;
Cincin emas tersarung di jari,
Cinta kasih ke orang yang lain.",Moderate,Word count per line is not in the range of 4-5,10.0,ABAB,4
170,"Merawat jenuh membilang hari,
Ngilu terasa bukan mainan;
Bagai membunuh saudara sendiri,
Terhimpun dosa ke detik perhitungan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
171,"Keruping parut kulit terkoyak,
Merawat jenuh membilang hari;
Mulut ke mulut fitnah merebak;
Bagai membunuh saudara sendiri.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
172,"Pedih ngilu sakit mengerang,
Keruping parut kulit terkoyak;
Menanggung malu dibenci orang,
Mulut ke mulut fitnah merebak.",Moderate,No nature elements,9.75,ABAB,4
173,"Merah darah ranum pulasan,
Pedih ngilu sakit mengerang;
Harta maruah menjadi taruhan,
Menanggung malu dibenci orang.",Moderate,No nature elements,9.5,ABAB,4
174,"Kudis terluka merata darahnya,
Merah darah ranum pulasan;
Terlajak kata buruk padahnya,
Harta maruah menjadi taruhan.",Moderate,No nature elements,10.0,ABAB,4
175,"Tajam belati luka berparut,
Kudis terluka merata darahnya;
Didiklah hati peliharalah mulut,
Terlajak kata buruk padahnya.",Moderate,No nature elements,10.75,ABAB,4
176,"Indah sekuntum bunga melati,
Hendak diletak dalam perahu,
Meskipun berjanji sehidup semati,
Takdir Tuhan siapa yang tahu",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
177,"Menebar sayap terbangnya helang,
Mangsa bersembunyi di celah belahan,
Meskipun kepulangan terus terhalang,
Semangat dan tekad membina ketabahan",Moderate,Syllable count per line is not in the range of 8-12,11.75,ABAB,4
178,"Indah terbentuk gumpalan awan,
Terurai lembut bagai jerami,
Beberapa hari dalam kecelaruan,
Mengapa tiada kenyataan rasmi",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
179,"Mengapa perlu hendak bergaya,
Kemiskinan di sekitar bukan mainan,
Hidup berintegriti mulai membudaya,
Keadilan terlaksana asas keharmonian",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,12.0,ABAB,4
180,"Apabila disuruh segeralah patuh,
Seringkali enggan menjadi lali,
Di saat ada teman yang jatuh,
Hulurkan tangan bangkitkan kembali",Poor,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12; No nature elements,11.0,ABAB,4
181,"Berkunjung lagi ke Sungai Besar,
Melihat matahari menjelang senja,
Rakus melampau hingga tersasar,
Negara orang hendak dijaja",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
182,"Pagi yang sepi langit pun redup,
Pancaran mentari hanya sesekali,
Selagi memiliki pasangan hidup,
Berlemah lembut ambillah peduli",Moderate,Word count per line is not in the range of 4-5,11.25,ABAB,4
183,"Tidak selalu ditemui mentarang,
Orang menjual di sebelah kiri,
Mengapa harus salahkan orang,
Jika keterlanjuran angkara sendiri",Moderate,Syllable count per line is not in the range of 8-12,11.0,ABAB,4
184,"Malas berfikir menjadikannya bebal,
Ucapannya angkuh penuh kebebasan,
Apabila prasangka begitu menebal,
Terungkap ide penuh penindasan",Moderate,Syllable count per line is not in the range of 8-12,12.0,ABAB,4
185,"Asyik mendengar bunyi cengkerik,
Pungguk merayu menggetar rasa,
Terlajak perahu boleh ditarik,
Terlajak kata rosak binasa",Moderate,No nature elements,10.25,ABAB,4
186,"Insan yang baik mengambil kisah,
Agar perhubungan terus berkekalan,
Hidup penuh resah gelisah,
Rasulullah banyak tunjukkan jalan",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
187,"Berwarna warni siburung bayan,
Indah lagi burung kenari,
Dalam keadaan tiada kepastian,
Lebih baiklah berdiam diri",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
188,"Kalau tersesat kembalilah ke pangkal,
Mencari air hilangkan dahaga,
Pancing hanyalah panjang sejengkal,
Janganlah lautan hendak diduga",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
189,"Terbang tinggi siburung helang,
Sesekali menjunam ke permukaan,
Apabila malu telah pun hilang,
Fasad dan mungkar jadi kebiasaan",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
190,"Tidak bersapa bagaikan hilang,
Sepi mencengkam di dalam hati,
Dapatkah lestari budaya cemerlang,
Andai keyakinan kian dikhianati",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.75,ABAB,4
191,"Tak kan pohon akan bergoyang,
Andai tiada angin yang lalu,
Kerana yakin lantas disayang,
Melaksana amanah wajib didahulu",Moderate,Syllable count per line is not in the range of 8-12,10.25,ABAB,4
192,"Meraba-raba dalam kegelapan,
Hanya menurut gerakan hati,
Gencatan senjata membentang harapan,
Usah dikhianati janji disepakati",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,11.5,ABAB,4
193,"Mentari pagi janjikan sinaran,
Mengukir keindahan tepian kali,
Biarpun yang tinggal hanya kehancuran,
Ke tanah air tetap kembali",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
194,"Meliuk lintuk pepohon ru,
Di pantai desa kenangan lama,
Selamat meraikan Tahun Baharu,
Seluruh kebaikan dinikmati bersama",Moderate,Syllable count per line is not in the range of 8-12,10.5,ABAB,4
195,"Biarpun terancam ditusuk panah,
Rela terkorban pertahan pertiwi,
Meskipun semuanya hancur dan musnah,
Jiwa kental dengan pengalaman dilalui",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,11.25,ABAB,4
196,"Jenama baru Durian Butang,
Cuba mencari di Pantai Remis,
Amatlah sukar menuntut hutang,
Sipemiutang pula bagaikan mengemis",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
197,"Pelajari sejarah tentang kejatuhan,
Rakyat ditindas dan dianiaya,
Mempamer kuasa dengan keangkuhan,
Munculkah nanti keharmonian dunia",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,10.75,ABAB,4
198,"Ke Kuala Penyu lintasi Kimanis,
Terkenang pula Jambatan Tamparuli,
Pinjaman dipohon berjanji manis,
Setelah diperoleh tidak dipeduli",Moderate,Syllable count per line is not in the range of 8-12,11.75,ABAB,4
199,"Sekian lama hidup menderita,
Peperangan berpanjangan membekas pengajaran,
Meski teruja gencatan senjata,
Harus waspada dengan kejujuran",Moderate,Syllable count per line is not in the range of 8-12,11.75,ABAB,4
200,"Kedudukan, pangkat dan juga harta,
Kan dipersoal dihari yang dinanti,
Mengotakan segala yang diperkata,
Bicara lahir dari kejernihan hati",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,11.75,ABAB,4
201,"Tetap ternampak sekecil hama,
Kelebihan orang dijadikan halangan,
Kejayaan dicapai dikongsi bersama,
Kepentingan negara jadi perjuangan",Moderate,Syllable count per line is not in the range of 8-12,11.75,ABAB,4
202,"Usah diharap sebarang kurnia,
Atau menanti ucapan penghargaan,
Kalaulah benar pemimpin dunia,
Perdamaian sejagat agenda keutamaan",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.75,ABAB,4
203,"Peroleh untung bawa keterujaan,
Jika terleka tidak kan lama,
Bukanlah mudah menerajui perniagaan,
Kesungguhan dan kejujuran faktor utama",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,11.75,ABAB,4
204,"Tak kan pokok dapat bergoyang,
Angin bertiup dipetang hari,
Kelebihan yang ada usahlah ditayang,
Akan menghilang penghormatan diri",Moderate,Syllable count per line is not in the range of 8-12,10.5,ABAB,4
205,"Telah ditelusuri pelbagai tempat,
Belum diperoleh apa yang dihajati,
Tiada salahnya berbeza pendapat,
Suburkan budaya hormat menghormati",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,12.0,ABAB,4
206,"Seakan berfokus fikiran berpeleseran,
Dahan ke dahan bagaikan situpai,
Berikan tumpuan menentukan sasaran,
Tekad bersama harapan tercapai",Moderate,Syllable count per line is not in the range of 8-12,11.75,ABAB,4
207,"Tiap sesuatu menjadi inspirasi,
Sama ada kebaikan atau keburukan,
Apabila bencana tidak teratasi,
Teori konspirasi pula yang diketengahkan",Moderate,Syllable count per line is not in the range of 8-12,12.75,ABAB,4
208,"Pemandangan indah di Inderapuri,
Pohon kesidang di bawah teduhan,
Dalam merasakan kehebatan diri,
Sedang berlangsung ujian Tuhan",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",11.0,ABAB,4
209,"Indah nian istana bunian,
Hanya khayalan halwa cerita,
Fitnah dan tohmah usah dilayan,
Jangan biarkan rakyat derita",Moderate,No nature elements,9.25,ABAB,4
210,"Persoalan semasa wacana akademik,
Idea lama tiada yang baharu,
Titah diraja menjadi polemik,
Rakyat terbanyak terjerat keliru",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,11.25,ABAB,4
