id,pantun,quality,reason,avg_syllables,rhyme_type,line_count
128,"Petik senduduk di hujung kampung ,
Buat serawa dalam belanga;
Bagai kaduk dah naik junjung,
Kera tertawa mendapat bunga.",Moderate,Word count per line is not in the range of 4-5; Rhyme doesn't follow ABAB or AAAA pattern,9.25,Other,4
129,"Sambil bernyanyi memalu nobat,
Nobat dipalu kayu berangan;
Hidup tak sunyi rindu terubat,
Orang ditunggu menghulur tangan.",Moderate,No nature elements,10.0,ABAB,4
130,"Bunga melati harum semerbak,
Hiasan sanggul puteri rupawan;
Bagaimana hati tak rasa sebak,
Hidup sugul tanpa berkawan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
131,"Pergi berkelah di hujung tanjung,
Membawa tamu dari seberang;
Hidup berbalah tiada yang untung,
Menang jadi abu kalah jadi arang.",Moderate,Word count per line is not in the range of 4-5,10.5,ABAB,4
132,"Berarak mendung hujan tak jadi,
Mudik ke kuala menjala ikan;
Adat dikendung hidup berbudi,
Perilaku mulia  menjadi amalan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
133,"Sawah padi luas terbentang,
Ikan keli ditangkap budak;
Hamba melukut di tepi gantang,
Diingat lupa dipandang tidak.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
134,"Gendang dipalu irama lagu,
Tangkas bertingkah tarian zapin;
Biar bertahun duduk menunggu,
Hatiku tidak pada yang lain.",Moderate,No nature elements,9.25,ABAB,4
135,"Keliling kampung naik pedati,
Masuk ke hutan mencari rotan;
Tutur yang baik cerminan hati,
Santun berbudi jadi sebutan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
136,"Pergi ke pekan beli halia,
Masak gulai ikan tenggiri;
Orang bertaqwa dipandang mulia,
Pekerti terpuji menghias diri.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
137,"Di tepi tasik airnya tenang,
Pohon rendang tempat berteduh;
Jasa ibu bapa kami kenang,
Ikatan keserakanan terus teguh.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
138,"Bunga mawar di taman indah,
Harum mewangi di pagi hari;
Tunduk hormat kami persembah,
Terima kasih atas budi yang diberi.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,10.25,ABAB,4
139,"Mawar merah harum meraksi,
Setangkai dipatah elok di alas;
Setinggi tahniah selamat bergraduasi,
Usaha dan lelah akhirnya terbalas.",Moderate,No nature elements,11.0,ABAB,4
140,"Selendang sutera disulam intan,
Dipakai puteri ke Pulau Tioman;
UKM Gah Universiti Watan,
Lembayung TERAS menjadi pedoman.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
141,"Pergi ke Pantai memakan Tiram,
Mari makan bersama-sama;
Jika Cinta tidak terpadam,
Itulah teguhnya Cinta pertama.",Moderate,Word count per line is not in the range of 4-5,9.75,ABAB,4
142,"Begitu luhurnya budi Melayu,
Mengingatkan kepada yang meminjam;
Agar tidak mendapat malu,
Ibarat hidup mati di rejam.",Moderate,No nature elements,10.25,ABAB,4
143,"Teduhan mentari di pangkin pusaka,
Menjelang senja selesai cicahan;
Kebenaran dicari keadilan bertakhta,
Fitnah dan cerca bukan hujahan.",Moderate,Syllable count per line is not in the range of 8-12,11.5,ABAB,4
144,"Bercicah sedap dikongsi jiran,
Teduhan mentari di pangkin pusaka;
Tawhid dan adab tunjang ajaran,
Kebenaran dicari keadilan bertakhta.",Moderate,Syllable count per line is not in the range of 8-12,11.25,ABAB,4
145,"Seraga mempelam dibuat bekal,
Bercicah sedap dikongsi jiran;
Manfaat alam ditafsir dek aqal,
Tawhid dan adab tunjang ajaran.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
146,"Langsat dan duku buat tetamu,
Seraga mempelam dibuat bekal;
Guru dan buku gerbangan ilmu,
Manfaat alam ditafsir dek aqal.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
147,"Terung belanda digoreng berlada,
Langsat dan duku buat tetamu;
Asuhan bonda didikan ayahanda,
Guru dan buku gerbangan ilmu.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
148,"Gulai keladi pelengkap hidangan,
Terung belanda digoreng berlada;
Watak peribadi ampuh kampungan,
Asuhan bonda didikan ayahanda.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",11.25,ABAB,4
149,"Goreng kangkung dan telor dadar,
Gulai keladi pelengkap hidangan;
Asal kampung duduk di bandar,
Watak peribadi ampuh kampungan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
150,"Tanjung penampan teloknya bersih,
Tercalar betis dek pohon tumbang;
Terdampar sampan di pantai kasih,
Embun menitis redalah gelombang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
151,"Indah lembayung bukit berbalam,
Tanjung penampan teloknya bersih;
Terbenam dayung di gelita malam,
Terdampar sampan di pantai kasih.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
152,"Menjadi azimat penghuni di dunia;
Menyapa ramah salam keharmonian,
Memalukan umat mencemar agama,
Terhakis rahmah subur kebencian.",Moderate,No nature elements,11.25,ABAB,4
153,"Surah dan sabda mengalir lancar,
Menjadi azimat penghuni di dunia;
Ditarik penguasa pangkat dan gelar,
Memalukan umat mencemar agama.",Moderate,No nature elements,11.25,ABAB,4
154,"Ramai mengadap mengutip azimat,
Surah dan sabda mengalir lancar;
Ulamak nan biadab dihina umat,
Ditarik penguasa pangkat dan gelar.",Moderate,No nature elements,10.75,ABAB,4
155,"Berjalan bongkok nafasnya semput,
Gugur kelopak ke tanah landai;
Tumbangnya pokok akarnya reput,
Kuncup kelopak layu ditangkai.",Moderate,No nature elements,10.0,ABAB,4
156,"Ingin ke hilir Langkah terhalang,
Berjalan bongkok nafasnya semput;
Lembah berair tanahnya gersang,
Tumbang pokok akarnya reput.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
157,"Terkoyak payung bonda merungut,
Ingin ke hilir Langkah terhalang;
Lelah berdayung sampannya hanyut,
Lembah berair tanahnya gersang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
158,"Direnggut sepi alam nan kelam,
Sahutan kera dengar di puncak;
Bagaikan api di dalam sekam,
Panas bara marak tak nampak.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
159,"Mendung kelam angin bertukar,
Direnggut sepi alam nan kelam;
Dalam diam kasih memekar,
Bagaikan api di dalam sekam.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
160,"Angin berdesir ke hujung tanjung,
Mendung kelam angin bertukar;
Rindu diusir kian berkunjung,
Dalam diam kasih memekar.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.75,ABAB,4
161,"Pohon jejawi di kaki banjaran,
Buluh gelegar sudut permatang;
Pantai Melawi indah nan nyaman,
Berpesan agar kembali bertandang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
162,"Pohon jejawi di kaki banjaran,
Pohon pulasan sekah sedahan;
Pantai Melawi indah nan nyaman,
Menyampai pesan daripada Tuhan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
163,"Pohon jejawi di kaki banjaran,
Di dahan rendah hinggap balam;
Pantai Melawi indah nan nyaman,
Melepas lelah menikmati alam.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
164,"Banir kelapa reput mengenepi,
Tumbuh selasih subur merata;
Bagai menyapa hatiku nan sepi,
Menanti kekasih datang menyapa.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.75,ABAB,4
165,"Burung tekukur di banir rekah,
Banir kelapa reput mengenepi;
Ombak berdebur saling bertingkah,
Bagai menyapa hatiku yang sepi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
166,"Pelepah kelapa lembut melambai,
Burung tekukur di banir rekah;
Mentari menyapa meriahlah pantai,
Ombak berdebur saling bertingkah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
167,"Bagai pamor benderang cahaya,
Mendidik nurani keesaan Tuhan;
Rakyat makmor negara sejahtera,
Ekonomi Madani jana perubahan.",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,11.0,ABAB,4
168,"Seluruh ranah empunya erti,
Bagai pamor benderang cahaya;
Jujur amanah utuh integriti,
Rakyat makmur negara sejahtera.",Moderate,No nature elements,10.5,ABAB,4
169,"Warna suram motif rerama,
Seluruh ranah empunya erti;
Penjawat awam tonggak utama,
Jujur amanah utuh integriti.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
170,"Rencam warna hiasan tingkap,
Warna suram motif rerama;
Moga dilaksana segala diungkap,
Penjawat awam tonggak utama.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
171,"Tiada selumbar tajamnya paku,
Rencam warna hiasan tingkap;
Dengan sabar jelata menunggu,
Moga dilaksana segala diungkap.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
172,"Kaki beralas pastikan kebersihan,
Tiada selumbar tajamnya paku;
Menunggu dibahas untuk diluluskan,
Dengan sabar jelata menunggu.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",11.0,ABAB,4
173,"Dihampar permaidani kaki melangkah,
Kaki beralas pastikan kebersihan;
Belanjawan Madani dibentang sudah,
Menunggu dibahas untuk diluluskan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",12.0,ABAB,4
174,"Andai terkena terancam nyawa,
Hilangkan bisa minyak disapu;
Kuasa dijana melingkup wibawa,
Hilang kuasa melolong merapu.",Moderate,No nature elements,10.25,ABAB,4
175,"Tajam parang waspada libasan,
Andai terkena terancam nyawa;
Jiran seberang resah kepanasan,
Kuasa dijana melingkup wibawa.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
176,"Dikerat semambu serabut mayang,
Tajam parang waspada libasan;
Tatkala lembu tertidur kenyang,
Jiran seberang resah kepanasan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
177,"Sebab apa jala bertali,
Banyak alah ikan melompat;
Setiap apa kita memberi,
Itu jualah kita mendapat.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
178,"Kalau pindah lewat senja,
Gelap singgah takut berhuni;
Reda mudah jika dieja,
Menjadi susah lupa tekuni.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.75,ABAB,4
179,"Dalam gua banyaklah lohong,
Maya laksana dibikin-bikin;
Sengsara jua jika berbohong,
Lesap percaya kesasar yakin.",Moderate,Word count per line is not in the range of 4-5; No nature elements,9.25,ABAB,4
180,"Bah rawa di hujung desa,
Hujannya turun selepas subuh;
Hilang jiwa tiada rasa,
Jadilah racun kepada tubuh.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
181,"Kokok bertombong di pagi redup,
Di tepi paya cacing dicari;
Orang sombong merana hidup,
Mati percaya kepada diri.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
182,"Banyak pegaga melata tumbuh,
Diambil bidan dipepat-pepat;
Tinggi ego memeluk tubuh,
Nanti badan jadi merempat.",Moderate,Word count per line is not in the range of 4-5,9.25,ABAB,4
183,"Isi kelapa ramuan putu,
Campur dengan si gula perang;
Barangsiapa tak mahu membantu,
Elok jangan menyusahkan orang.",Moderate,No nature elements,9.5,ABAB,4
184,"Sakit lidah gigi tergigit,
Gigi berlaga sebelah kiri;
Jika sudah meludah ke langit,
Terkena juga ke pipi sendiri.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
185,"Adat taklif kalah berjuang,
Tentu daif di atas kertas;
Orang positif mencari ruang,
Akal negatif sempit terbatas.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.75,ABAB,4
186,"Kalau menantu hitam jelaga,
Tutur tafsir diconteng arang;
Sikap itu penentu segala,
Itu sifir dekati orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
187,"Emas berbenang tengkolok agung,
Sisip pendawa bupala damba;
Susah senang babah menanggung,
Niskala kecewa senyum melaba.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
188,"Molek dimuat rantai bergubah,
Di kotak kalas letaknya wajar,
Begitu kuat sayangnya babah,
Tidaklah culas memberi ajar.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
189,"Dicucuk manik rantai digubah,
Gubah bersimbah berloket nilam;
Betapa unik kasihnya babah,
Cekal tabah mendepa alam.",Moderate,No nature elements,9.75,ABAB,4
190,"Jika diramu padi segemal,
Mari dilumat jadikan emping;
Kalau ilmu sudah diamal,
Tunggu nikmat akan berdamping.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
191,"Buah lai warna kuning,
Ada dua dalam bakul;
Elak lalai pasti tak pening,
Nanti bahagia dapat dirangkul.",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,8.0,ABAB,4
192,"Buah anggur buah naga,
Manis sungguh rasa buahnya;
Harap subur ilmu dijaga,
Jangan ditangguh amal seadanya.",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,8.25,ABAB,4
193,"Ada epal hijau dan merah,
Cenderadurja dihias cantik;
Pengalaman dikepal ilmu diperah,
Puji puja hadiah nan baik.",Moderate,Word count per line is not in the range of 4-5; No nature elements,9.5,ABAB,4
194,"Zaman sekarang bermotor sangkut,
Singgah mari rumah Tok Seman;
Abang garang cik adik tak ikut,
Hidup ini cuma pinjaman.",Moderate,Word count per line is not in the range of 4-5; No nature elements,9.5,ABAB,4
195,"Tengah hutan bertempik singa,
Tentulah punai tidak berdekut;
Orang jantan kalau menyinga,
Nak dekat orangpun takut.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
196,"Kuih bahulu kopi secangkir,
Hidang letak dalam nyiru;
Fikir dahulu tak jadi fakir,
Tindak melulu tentu celaru.",Moderate,No nature elements,9.25,ABAB,4
197,"Putih seri cantiknya bunga,
Pokok kemangi  tumbuh melengkang;
Siapa terhidu mulut ternganga,
Bau wangi tinggal belakang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
198,"Hijau pucuk daun kemangi,
Putih seri cantiknya bunga;
Royaluxe disembur baunya wangi,
Siapa terhidu mulut ternganga.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
199,"Anak ikan dimakan ikan,
Ikan ada bawah kemudi;
Mati ikan kerana umpan,
Mati kita kerana budi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
200,"Masuk jenggala carilah rotan,
Rotan Rokan di barat daya;
Fikir jemala sayangkan umpan,
Bimbang ikan tipukan saya.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
201,"Padi puan emasnya rona,
Tentu sahaya mata terpempan;
Wahai tuan bijak laksana,
Dengarkan suara masa hadapan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
202,"Ini genta hadiah ayahanda,
Bukan harga kasih berketi;
Bukalah mata celikkan minda,
Isyarat marga elok perhati.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
203,"Debus desau memecah malam,
Pantainya murba pasirnya kemal;
Kalau risau mendepa alam,
Sudah tiba ilmu diamal.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
204,"Orang berbedak muka tak delat,
Pakai keredong antingnya circir;
Jika hendak negara didaulat,
Nusa dikendong jangan tercicir.",Moderate,No nature elements,10.0,ABAB,4
205,"Jitra Kedah ramai semenda,
Orang semenda elok berdestar;
Lata sudah datang petanda,
Siap siaga jangan gementar.",Moderate,No nature elements,9.0,ABAB,4
206,"Dalam belat ada ikan,
Buat lauk enak bersaji;
Pandai adat ketika makan,
Ke mana duduk orang memuji.",Moderate,Syllable count per line is not in the range of 8-12,8.5,ABAB,4
207,"Ada ulam ikan masin,
Asam pedas masak lemak;
Santun bersulam cakapnya asin,
Ambil nan ikhlas buang yang tamak.",Moderate,Word count per line is not in the range of 4-5,8.75,ABAB,4
208,"Pokok dedap pokok keduduk,
Mati beragan dipatah kera;
Jaga adab ketika duduk,
Rezeki di pinggan pembuka selera.",Moderate,No nature elements,10.0,ABAB,4
209,"Raja selasih letak di pinggan,
Letak juga bunga melati;
Kalau bersih mencuci tangan,
Nescaya juga sucinya hati.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
